.e         A        y (sumti)                                 logical connective: sumti afterthought and
 ji        A        sumti conn ?                              logical connective: sumti afterthought connective question
.o         A        sii (sumti)                               logical connective: sumti afterthought biconditional/iff/if-and-only-if
.a         A        o (sumti)                                 logical connective: sumti afterthought or
.u         A        sumti whether                             logical connective: sumti afterthought whether-or-not
.enai      A*       sumti but not                             logical connective: sumti afterthought x but not y
 na.a      A*       sumti only if                             logical connective: sumti afterthought conditional/only if
.onai      A*       o exclusivo (sumti)                       logical connective: sumti afterthought exclusive or; Latin 'aut'
 du'o      BAI      sabido por                                djuno modal, 1st place (info source)            authoritatively; according to ...; known by ...
 ci        PA1      3                                         digit/number: 3 (digit) [three]
 vo        PA1      4                                         digit/number: 4 (digit) [four]
 mu        PA1      5                                         digit/number: 5 (digit) [five]
 xa        PA1      6                                         digit/number: 6 (digit) [six]
 ze        PA1      7                                         digit/number: 7 (digit) [seven]
 bi        PA1      8                                         digit/number: 8 (digit) [eight]
 so        PA1      9                                         digit/number: 9 (digit) [nine]
 dau       PA2      hex digit A                               digit/number: hex digit A (decimal 10) [ten]
 fei       PA2      hex digit B                               digit/number: hex digit B (decimal 11) [eleven]
 gai       PA2      hex digit C                               digit/number: hex digit C (decimal 12) [twelve]
 jau       PA2      hex digit D                               digit/number: hex digit D (decimal 13) [thirteen]
 rei       PA2      hex digit E                               digit/number: hex digit E (decimal 14) [fourteen]
 vai       PA2      hex digit F                               digit/number: hex digit F (decimal 15) [fifteen]
 pi        PA3      decimal point                             digit/number: radix (number base) point; default decimal
 pi'e      PA3      digit separator                           digit/number:separates digits for base >16, not current standard, or variable (e.g. time, date)
 fi'u      PA3      fraction slash                            digit/number: fraction slash; default "/n" => 1/n, "n/" => n/1, or "/" alone => golden ratio
 za'u      PA3      greater than                              digit/number: greater than
 me'i      PA3      less than                                 digit/number: less than
 ni'u      PA3      negative number                           digit/number: minus sign; negative number); default any negative
 ki'o      PA3      number comma                              digit/number: number comma; thousands
 ce'i      PA3      percent                                   digit/number: % percentage symbol, hundredths
 ma'u      PA3      positive number                           digit/number: plus sign; positive number; default any positive
 ra'e      PA3      repeating decimal                         digit/number: repeating digits (of a decimal) follow
 da'a      PA4      all except                                digit/number: all except n; all but n; default 1
 so'a      PA4      almost all                                digit/number: almost all (digit/number)
 ji'i      PA4      approximately                             digit/number: approximately (default the typical value in this context) (number)
 su'o      PA4      at least                                  digit/number: at least (some); no less than
 su'e      PA4      at most                                   digit/number: at most (all); no more than
 ro        PA4      each                                      digit/number: each, all
 rau       PA4      enough                                    digit/number: enough; subjective
 so'u      PA4      few                                       digit/number: few
 so'i      PA4      many                                      digit/number: many
 so'e      PA4      most                                      digit/number: most
 so'o      PA4      several                                   digit/number: several
 mo'a      PA4      too few                                   digit/number: too few; subjective
 du'e      PA4      too many                                  digit/number: too many; subjective
 te'o      PA5      exponential e                             digit/number: exponential e (approx 2.71828...)
 ka'o      PA5      imaginary i                               digit/number: imaginary i; square root of -1
 ci'i      PA5      infinity                                  digit/number: infinity; followed by digits => aleph cardinality
 tu'o      PA5      null operand                              digit/number: null operand (used in unary operations); a non-specific/elliptical number
 xo        PA5      number ?                                  digit/number: number/digit/lerfu question
 pai       PA5      pi                                        digit/number: pi (approximately 3.1416...)
 no'o      PA5      typical value                             digit/number: typical/average value
 pe'e      PEhE     termset conn mark                         marks the following connective as joining termsets
 pe'o      PEhO     fore mex operator                         forethought flag for mathematical expression (mex) Polish (forethought) operator
 ba        PU       after                                     time tense relation/direction: will [selbri]; after [sumti]; default future tense
 pu        PU       before                                    time tense relation/direction: did [selbri]; before/prior to [sumti]; default past tense
 ca        PU       during                                    time tense relation/direction: is [selbri]; during/simultaneous with [sumti]; present tense
 puzu      PU*      a long time before                        time tense: a long time before; (tense/modal)
 puza      PU*      a medium time before                      time tense: a medium time before; (tense/modal)
 puzi      PU*      a short time before                       time tense: a short time before; (tense/modal)
 puca'a    PU*      actually was                              time tense: past actuality; modal aspect
 pujeba    PU*      before and after                          time tense: before and after; (tense/modal)
 pujeca    PU*      before and during                         time tense: before and during; (tense/modal)
 caca'a    PU*      currently is                              time tense: present actuality; modal aspect
 cajeba    PU*      during and after                          time tense: during and after; (tense/modal)
 puze'i    PU*      for a moment in past                      time tense: for a short interval some time in the past; (tense/modal)
 puze'a    PU*      for a period in past                      time tense: for a medium length interval some time in the past; (tense/modal)
 puze'u    PU*      for an era in past                        time tense: for a long interval some time in the past; (tense/modal)
 pupu      PU*      had earlier been                          time tense: had earlier been; (tense/modal)
 puba      PU*      was going to                              time tense: was going to; (tense/modal)
 baca'a    PU*      will actually                             time tense: future actuality; modal aspect
 baba      PU*      will be going to                          time tense: will be going to; (tense/modal)
 bapu      PU*      will have been                            time tense: will have been; (tense/modal)
 ra'o      RAhO     pro-assign update                         flag GOhA to indicate pro-assignment context updating for all pro-assigns in referenced bridi
 re'u      ROI      ordinal tense                             converts number to an objectively quantified ordinal tense interval modifier; defaults to time
 roi       ROI      quantified tense                          converts number to an objectively quantified tense interval modifier; defaults to time tense
 so'uroi   ROI*     a few times                               tense interval modifier: a few times; objective tense; defaults as time tense
 roroi     ROI*     always                                    tense interval modifier: always; objectively quantified tense; defaults as time tense
 fe'eroroi ROI*     everywhere                                location tense interval modifier: always in space; objectively quantified tense
 ci'iroi   ROI*     infinite times                            tense interval modifier: occurs infinite times, eternally; objective tense; defaults as time
 so'iroi   ROI*     many times                                tense interval modifier: many times; objective tense; defaults as time tense
 piso'iroi ROI*     much of the time                          tense interval modifier: often; objectively quantified tense; defaults as time tense
 noroi     ROI*     never                                     tense interval modifier: never; objectively quantified tense; defaults as time tense
 fe'enoroi ROI*     nowhere                                   location tense interval modifier: never in space; objectively quantified tense
 paroi     ROI*     once                                      tense interval modifier: once; objectively quantified tense; defaults as time tense
 piso'uroi ROI*     rarely                                    tense interval modifier: rarely; objectively quantified tense; defaults as time tense
 ciroi     ROI*     thrice                                    tense interval modifier: thrice; objectively quantified tense; defaults as time tense
 mo'aroi   ROI*     too few times                             tense interval modifier: too few times; objective tense; defaults as time tense
 du'eroi   ROI*     too many times                            tense interval modifier: too many times objective tense, defaults as time tense
 reroi     ROI*     twice                                     tense interval modifier; objectively quantified tense; defaults as time tense
 so'eroi   ROI*     usually                                   tense interval modifier: usually; objectively quantified tense; defaults as time tense
 sa        SA       erase utterance                           erase complete or partial utterance; next word shows how much erasing to do
 se        SE       2nd conversion                            2nd conversion; switch 1st/2nd places
 te        SE       3rd conversion                            3rd conversion; switch 1st/3rd places
 ve        SE       4th conversion                            4th conversion; switch 1st/4th places
 xe        SE       5th conversion                            5th conversion; switch 1st/5th places
 jaigau    SE*      agent conversion                          makes x1 the agent of a bridi; old 1st place moves to extra place (fai)
 jaivi     SE*      location conversion                       convert location tense (tagged) place to 1st place; 1st place moves to extra place (fai)
 jaica     SE*      time conversion                           convert time tense (tagged) place to 1st place; 1st place moves to extra place (fai)
 sei       SEI      discursive bridi                          start discursive (metalinguistic) bridi
 ti'o      SEI      mex precedence                            mathematical expression (mex) operator precedence (discursive)
 se'u      SEhU     end discursive                            elidable terminator: end discursive bridi or mathematical precedence;usually elidable
 si        SI       erase word                                erase the last Lojban word, treating non-Lojban text as a single word
 soi       SOI      reciprocal sumti                          discursive: reciprocal sumti marker; indicates a reciprocal relationship between sumti
 su        SU       erase discourse                           erase to start of discourse or text; drop subject or start over
 ru'i      TAhE     continuously                              tense interval modifier: continuously; subjective tense/modal; defaults as time tense
 ta'e      TAhE     habitually                                tense interval modifier: habitually; subjective tense/modal; defaults as time tense
 di'i      TAhE     regularly                                 tense interval modifier: regularly; subjective tense/modal; defaults as time tense
 na'o      TAhE     typically                                 tense interval modifier: characteristically/typically; tense/modal; defaults as time tense
 na'onai   TAhE*    atypically                                tense interval modifier: atypically; subjective tense/modal; defaults as time tense
 di'inai   TAhE*    irregularly                               tense interval modifier: irregularly/aperiodically; tense/modal; defaults as time tense
 ta'enai   TAhE*    non-habitually                            tense interval modifier: non-habitually; subjective tense/modal; defaults as time tense
 ru'inai   TAhE*    occasionally                              tense interval modifier: occasional/intermittent/discontinuous; defaults as time tense
 tei       TEI      composite lerfu                           composite letteral follows; used for muti-character letterals
 te'u      TEhU     end mex converters                        elidable terminator: end conversion between non-mex and mex; usually elidable
 to'i      TO       editorial unquote                         open editorial unquote (within a quote); contains grammatical text; mark with editorial insert
 to        TO       start parenthesis                         left parenthesis; start of parenthetical note which must be grammatical Lojban text
 toi       TOI      end parenthesis                           elidable terminator: right parenthesis/end unquote; seldom elidable except at end of text
 tu'e      TUhE     start text scope                          start of multiple utterance scope; used for logical/non-logical/ordinal joining of sentences
 tu'u      TUhU     end text scope                            elidable terminator: end multiple utterance scope; seldom elidable
.e'ucu'i   UI*1     abandon suggestion                        attitudinal: suggestion - abandon suggest - warning
.o'onai    UI*1     anger                                     attitudinal: patience - mere tolerance - anger
.oiro'i    UI*1     anxiety                                   attitudinal: emotional complaint
.a'anai    UI*1     avoiding                                  attitudinal: attentive - inattentive - avoiding
.i'anai    UI*1     blame                                     attitudinal: acceptance - blame
.e'inai    UI*1     challenge                                 attitudinal: feeling constraint - independence - challenge/resistance against constraint
.u'enai    UI*1     commonplace                               attitudinal: wonder - commonplace
.o'ucu'i   UI*1     composure                                 attitudinal: relaxation - composure - stress
.uanai     UI*1     confusion                                 attitudinal: discovery - confusion/searching
.u'onai    UI*1     cowardice                                 attitudinal: courage - timidity - cowardice
.uunai     UI*1     cruelty                                   attitudinal: pity - cruelty
.a'onai    UI*1     despair                                   attitudinal: hope - despair
.ienai     UI*1     disagreement                              attitudinal: agreement - disagreement
.i'enai    UI*1     disapproval                               attitudinal: approval - non-approval - disapproval
.ianai     UI*1     disbelief                                 attitudinal: belief - skepticism - disbelief
.a'ucu'i   UI*1     disinterest                               attitudinal: interest - disinterest - repulsion
.ionai     UI*1     disrespect                                attitudinal: respect - disrespect
.o'enai    UI*1     distance                                  attitudinal: closeness - distance
.oiro'a    UI*1     embarrassment                             attitudinal: social complaint
.i'onai    UI*1     envy                                      attitudinal: appreciation - envy
.a'enai    UI*1     exhaustion                                attitudinal: alertness - exhaustion
.uenai     UI*1     expectation                               attitudinal: surprise - expectation
.einai     UI*1     freedom                                   attitudinal: obligation - freedom
.iunai     UI*1     hatred                                    attitudinal: love - no love lost - hatred
.a'acu'i   UI*1     inattentive                               attitudinal: attentive - inattentive - avoiding
.e'enai    UI*1     incompetence                              attitudinal: competence - incompetence/inability
.uonai     UI*1     incompleteness                            attitudinal: completion - incompleteness
.aicu'i    UI*1     indecision                                attitudinal: intent - indecision - rejection/refusal
.e'icu'i   UI*1     independence                              attitudinal: feeling constraint - independence - challenge/resistance against constraint
.aucu'i    UI*1     indifference                              attitudinal: desire - indifference - reluctance
.u'unai    UI*1     innocence                                 attitudinal: repentance - lack of regret - innocence
.u'ucu'i   UI*1     lack of regret                            attitudinal: repentance - lack of regret - innocence
.u'anai    UI*1     loss                                      attitudinal: gain - loss
.o'ocu'i   UI*1     mere tolerance                            attitudinal: patience - mere tolerance - anger
.o'acu'i   UI*1     modesty                                   attitudinal: pride - modesty/humility - shame
.i'unai    UI*1     mystery                                   attitudinal: familiarity - mystery
.e'onai    UI*1     negative request                          attitudinal: request - negative request
.iucu'i    UI*1     no love lost                              attitudinal: love - no love lost - hatred
.a'icu'i   UI*1     no special effort                         attitudinal: effort - no special effort - repose
.i'ecu'i   UI*1     non-approval                              attitudinal: approval - non-approval - disapproval
.uecu'i    UI*1     not very surprised                        attitudinal: surprise - not really surprised - expectation axis
.oiro'o    UI*1     physical pain                             attitudinal: physical complaint
.oinai     UI*1     pleasure                                  attitudinal: complaint - pleasure
.i'inai    UI*1     privacy                                   attitudinal: togetherness - privacy
.e'anai    UI*1     prohibition                               attitudinal: permission - prohibition
.oiro'e    UI*1     puzzlement                                attitudinal: mental complaint (puzzlement, excess mental work)
.o'inai    UI*1     rashness                                  attitudinal: caution - rashness
.ainai     UI*1     refusal                                   attitudinal: intent - indecision - rejection/refusal
.aunai     UI*1     reluctance                                attitudinal: desire - indifference - reluctance
.a'inai    UI*1     repose                                    attitudinal: effort - no special effort - repose
.a'unai    UI*1     repulsion                                 attitudinal: interest - disinterest - repulsion
.iinai     UI*1     security                                  attitudinal: fear - security
.oiro'u    UI*1     sexual complaint                          attitudinal: sexual complaint
.o'anai    UI*1     shame                                     attitudinal: pride - modesty/humility - shame
.iacu'i    UI*1     skepticism                                attitudinal: belief - skepticism - disbelief
.oire'e    UI*1     spiritual complaint                       attitudinal: spiritual/religious complaint
.o'unai    UI*1     stress                                    attitudinal: relaxation - composure - stress
.uepei     UI*1     surprised?                                attitudinal: surprise question
.u'ocu'i   UI*1     timidity                                  attitudinal: courage - timidity - cowardice
.uinai     UI*1     unhappiness                               attitudinal: happiness - unhappiness
.e'unai    UI*1     warning                                   attitudinal: suggestion - abandon suggest - warning
.u'inai    UI*1     weariness                                 attitudinal: amusement - weariness
 ba'acu'i  UI*2     I experience                              evidential: I expect - I experience - I remember
 su'anai   UI*2     I particularize                           evidential: I generalize - I particularize; discursive: abstractly - concretely
 ba'anai   UI*2     I remember                                evidential: I expect - I experience - I remember
 ba'ucu'i  UI*3     accuracy                                  discursive: exaggeration - accuracy - understatement
 mu'anai   UI*3     concluding examples                       discursive: for example - omitting - end examples
 ke'unai   UI*3     continuing                                discursive: repeating - continuing
 sa'unai   UI*3     elaborating                               discursive: simply - elaborating
 ra'ucu'i  UI*3     equally                                   discursive: chiefly - equally - incidentally
 je'unai   UI*3     falsity                                   discursive: truth - falsity
 la'anai   UI*3     improbability                             discursive: probability - improbability
 to'unai   UI*3     in detail                                 discursive: in brief - in detail
 da'inai   UI*3     in fact                                   discursive: supposing - in fact
 va'inai   UI*3     in the same words                         discursive: in other words - in the same words
 ra'unai   UI*3     incidentally                              discursive: chiefly - equally - incidentally
 sa'enai   UI*3     loosely speaking                          discursive: precisely speaking - loosely speaking
 li'anai   UI*3     obscurely                                 discursive: clearly - obscurely
 bi'unai   UI*3     old information                           discursive: newly introduced information - previously introduced information
 mu'acu'i  UI*3     omitting examples                         discursive: for example - omitting - end examples
 zu'unai   UI*3     on the other hand                         discursive: on the one hand - on the other hand
 do'anai   UI*3     parsimoniously                            discursive: generously - parsimoniously
 pa'enai   UI*3     prejudice                                 discursive: justice - prejudice
 ta'onai   UI*3     return to main point                      discursive: by the way - returning to main point
 paunai    UI*3     rhetorical question                       discursive: unreal/rhetorical question follows
 ba'unai   UI*3     understatement                            discursive: exaggeration - accuracy - understatement
 ta'unai   UI*3a    expanding the tanru                       discursive: making a tanru - expanding the tanru
 ro'anai   UI*4     antisocial                                emotion category/modifier: social - antisocial
 ro'inai   UI*4     denying emotion                           emotion category/modifier: emotional - denying emotion
 ro'onai   UI*4     denying physical                          emotion category/modifier: physical - denying physical
 ro'enai   UI*4     mindless                                  emotion category/modifier: mental - mindless
 re'enai   UI*4     sacrilege                                 emotion category/modifier: spiritual/worship - sacrilege
 ro'unai   UI*4     sexual abstinence                         emotion category/modifier: sexual - sexual abstinence
 le'onai   UI*5     defensive                                 attitudinal modifier: aggressive - passive - defensive
 se'anai   UI*5     dependency                                attitudinal modifier: self-sufficiency - dependency
 fu'inai   UI*5     difficult                                 attitudinal modifier: easy - difficult
 zo'ocu'i  UI*5     dully                                     attitudinal modifier: humorously - dully - seriously
 ga'icu'i  UI*5     equal rank                                attitudinal modifier/honorific: hauteur - equal rank - meekness; used with one of equal rank
 ju'onai   UI*5     impossibility                             attitudinal modifier: certainty - uncertainty - impossibility
 ga'inai   UI*5     meekness                                  attitudinal modifier/honorific: hauteur - equal rank - meekness; used with one of higher rank
 se'inai   UI*5     other-oriented                            attitudinal modifier: self-oriented - other-oriented
 le'ocu'i  UI*5     passive                                   attitudinal modifier: aggressive - passive - defensive
 be'ucu'i  UI*5     presence                                  attitudinal modifier: lack/need - presence/satisfaction - satiation
 ju'ocai   UI*5     quite certain                             attitudinal modifier: intense certainty
 ri'enai   UI*5     restraint of emotion                      attitudinal modifier: release of emotion - emotion restraint
 be'unai   UI*5     satiation                                 attitudinal modifier: lack/need - presence/satisfaction - satiation
 zo'onai   UI*5     seriously                                 attitudinal modifier: humorously - dully - seriously
 vu'enai   UI*5     sin                                       attitudinal modifier: virtue - sin
 ju'ocu'i  UI*5     uncertainty                               attitudinal modifier: certainty - uncertainty - impossibility
 ju'opei   UI*6     how certain?                              attitudinal: certainty question
 ki'anai   UI*6     understanding                             non-question: understanding of something said
 bu'ocu'i  UI*7     continue emotion                          attitudinal contour: start emotion - continue emotion - end emotion
 bu'onai   UI*7     end emotion                               attitudinal contour: start emotion - continue emotion - end emotion
.i'a       UI1      acceptance                                attitudinal: acceptance - blame                                                                           (cf. nalna'e, nalpro, no'epro, nalzugjdi)
.ie        UI1      agreement                                 attitudinal: agreement - disagreement                                                                     (cf. tugni)
.a'e       UI1      alertness                                 attitudinal: alertness - exhaustion                                                                       (cf. sanji, cikna, tatpi)
.u'i       UI1      amusement                                 attitudinal: amusement - weariness                                                                        (cf. selzdi, selxajmi, xalbo)
.i'o       UI1      appreciation                              attitudinal: appreciation - envy                                                                          (cf. ckire, jilra)
.i'e       UI1      approval                                  attitudinal: approval - non-approval - disapproval                                                        (cf. zanru)
.a'a       UI1      attentive                                 attitudinal: attentive - inattentive - avoiding                                                           (cf. jundi, rivbi)
.ia        UI1      belief                                    attitudinal: belief - skepticism - disbelief                                                              (cf. krici, jinvi)
.o'i       UI1      caution                                   attitudinal: caution - rashness                                                                           (cf. capyrivbi, capfanta, srerivbi, srefanta, naldarsi, seljde)
.o'e       UI1      closeness                                 attitudinal: closeness - distance                                                                         (cf. cnijbi, cnikansa)
.e'e       UI1      competence                                attitudinal: competence - incompetence/inability                                                          (cf. kakne, certu)
.oi        UI1      complaint                                 attitudinal: complaint - pleasure                                                                         (cf. pante, pluka, kufra)
.uo        UI1      completion                                attitudinal: completion - incompleteness                                                                  (cf. mulno, mansa, fanmo, snada)
.e'i       UI1      constraint                                attitudinal: feeling constraint - independence - challenge/resistance against constraint                  (cf. selri'u, seljimte)
.u'o       UI1      courage                                   attitudinal: courage - timidity - cowardice                                                               (cf. virnu)
.au        UI1      desire                                    attitudinal: desire - indifference - reluctance                                                           (cf. djica)
.ua        UI1      discovery                                 attitudinal: discovery - confusion/searching                                                              (cf. facki, cfipu, sisku)
.a'i       UI1      effort                                    attitudinal: effort - no special effort - repose                                                          (cf. gunka, slunandu, guksurla, troci, selprogunka)
.i'u       UI1      familiarity                               attitudinal: familiarity - mystery                                                                        (cf. slabu, nalni'o, kufra)
.ii        UI1      fear                                      attitudinal: fear - security                                                                              (cf. terpa, snura)
.u'a       UI1      gain                                      attitudinal: gain - loss                                                                                  (cf. jinga, selne'u, prali, cirko)
.ui        UI1      happiness                                 attitudinal: happiness - unhappiness                                                                      (cf. gleki)
.a'o       UI1      hope                                      attitudinal: hope - despair                                                                               (cf. pacna)
.ai        UI1      intent                                    attitudinal: intent - indecision - rejection/refusal                                                      (cf. termu'i, terzu'e, seljdi, selcu'a)
.a'u       UI1      interest                                  attitudinal: interest - disinterest - repulsion                                                           (cf. cinri, selcni)
.iu        UI1      love                                      attitudinal: love - no love lost - hatred                                                                 (cf. prami)
.ei        UI1      obligation                                attitudinal: obligation - freedom                                                                         (cf. bilga, zifre)
.o'o       UI1      patience                                  attitudinal: patience - mere tolerance - anger                                                            (cf. fengu, to'ersteba, de'acni
.e'a       UI1      permission                                attitudinal: granting permission - prohibiting                                                            (cf. curmi)
.uu        UI1      pity                                      attitudinal: pity - cruelty                                                                               (cf. kecti)
.o'a       UI1      pride                                     attitudinal: pride - modesty/humility - shame                                                             (cf. jgira, cumla, ckeji)
.o'u       UI1      relaxation                                attitudinal: relaxation - composure - stress                                                              (cf. surla, cnilanxe, dunku)
.u'u       UI1      repentance                                attitudinal: repentance - lack of regret - innocence                                                      (cf. xenru, zugycni)
.e'o       UI1      request                                   attitudinal: request - negative request                                                                   (cf. cpedu, pikci)
.io        UI1      respect                                   attitudinal: respect - disrespect                                                                         (cf. sinma)
.e'u       UI1      suggestion                                attitudinal: suggestion - abandon suggest - warning                                                       (cf. stidi, kajde)
.ue        UI1      surprise                                  attitudinal: surprise - not really surprised - expectation                                                (cf. spaji)
.i'i       UI1      togetherness                              attitudinal: togetherness - privacy                                                                       (cf. kansa, gumna, sivni, sepli)
.u'e       UI1      wonder                                    attitudinal: wonder - commonplace                                                                         (cf. manci, fadni)
 ba'a      UI2      I anticipate                              evidential: I expect - I experience - I remember                                                          (cf. bavykri, lifri, morji)
 ja'o      UI2      I conclude                                evidential: I conclude                                                                                    (cf. selni'i, ni'ikri)
 ca'e      UI2      I define                                  evidential: I define                                                                                      (cf. mitcu'a, mitsmu)
 su'a      UI2      I generalize                              evidential: I generalize - I particularize; discursive: abstractly - concretely                           (cf. sucta, sucni'i)
 ti'e      UI2      I hear                                    evidential: I hear (hearsay)                                                                              (cf. tirna, sitna, tcidu)
 ka'u      UI2      I know culturally                         evidential: I know by cultural means (myth or custom)                                                     (cf. kluju'o)
 se'o      UI2      I know internally                         evidential: I know by internal experience (dream, vision, or personal revelation)                         (cf. senva)
 za'a      UI2      I observe                                 evidential: I observe                                                                                     (cf. zgana, lanli)
 pe'i      UI2      I opine                                   evidential: I opine (subjective claim)                                                                                      (cf. jinvi)
 ru'a      UI2      I postulate                               evidential: I postulate                                                                                   (cf. sruma)
 ju'a      UI2      I state                                   evidential: I state - (default) elliptical/non-specific basis                                             (cf. xusra)
 ta'o      UI3      by the way                                discursive: by the way - returning to main point                                                          (cf. denpa, cneterta'a)
 ra'u      UI3      chiefly                                   discursive: chiefly - equally - incidentally                                                              (cf. ralju, vajni)
 li'a      UI3      clearly                                   discursive: clearly - obscurely                                                                           (cf. klina)
 ba'u      UI3      exaggeration                              discursive: exaggeration - accuracy - understatement                                                      (cf. satci, dukse)
 mu'a      UI3      for example                               discursive: for example - omitting - end examples                                                         (cf. mupli)
 do'a      UI3      generously                                discursive: generously - parsimoniously                                                                   (cf. dunda)
 to'u      UI3      in brief                                  discursive: in brief - in detail                                                                          (cf. tordu, clani, tcidu)
 va'i      UI3      in other words                            discursive: in other words - in the same words                                                            (cf. cneselsku)
 pa'e      UI3      justice                                   discursive: justice - prejudice                                                                           (cf. tcinydracu'a, tcinydrapai, vudypai)
 zu'u      UI3      on the one hand                           discursive: on the one hand - on the other hand                                                           (cf. karbi, frica. dukti)
 sa'e      UI3      precisely speaking                        discursive: precisely speaking - loosely speaking                                                         (cf. satci, jibni)
 la'a      UI3      probability                               discursive: probability - improbability                                                                   (cf. lakne)
 ke'u      UI3      repeating                                 discursive: repeating - continuing                                                                        (cf. refbasna, krefu, rapli, velde'a)
 sa'u      UI3      simply speaking                           discursive: simply - elaborating                                                                          (cf. sampu, pluja)
 da'i      UI3      supposing                                 discursive: supposing - in fact                                                                           (cf. sruma)
 je'u      UI3      truth                                     discursive: truth - falsity                                                                               (cf. jetnu)
 sa'a      UI3a     editorial insertion                       discursive: material inserted by editor/narrator (bracketed text)                                         (cf. setca)
 kau       UI3a     indirect question                         discursive: marks word serving as focus of indirect question: "I know WHO went to the store"
 ta'u      UI3a     making a tanru                            discursive: making a tanru - expanding the tanru                                                          (cf. tanru)
 na'i      UI3a     metalinguistic not                        discursive: metalinguistic negator                                                                        (cf. naldra, nalmapti)
 jo'a      UI3a     metalinguistic yes                        discursive: metalinguistic affirmer                                                                       (cf. drani)
 bi'u      UI3a     new information                           discursive: newly introduced information - previously introduced information                              (cf. nindatni, saurdatni)
 li'o      UI3a     omitted text                              discursive: omitted text (quoted material)
 pau       UI3a     question follows                          discursive: optional question premarker                                                                   (cf. preti)
 mi'u      UI3b     ditto                                     discursive: ditto                                                                                         (cf. mintu)
 ku'i      UI3b     however                                   discursive: however/but/in contrast                                                                       (cf. karbi, dukti, nalpanra)
 ji'a      UI3b     in addition                               discursive: additionally                                                                                  (cf. jmina)
 si'a      UI3b     similarly                                 discursive: similarly                                                                                     (cf. simsa, panra)
 po'o      UI3b     uniquely                                  discursive: uniquely, only, solely: the only relevant case                                                (cf. pamei, mulno, frica)
 pe'a      UI3c     figurative                                marks a construct as figurative (non-literal/metaphorical) speech/text
 ro'i      UI4      emotional                                 emotion category/modifier: emotional - denying emotion                                                    (cf. cinmo)
 ro'e      UI4      mental                                    emotion category/modifier: mental - mindless                                                              (cf. menli)
 ro'o      UI4      physical                                  emotion category/modifier: physical - denying physical                                                    (cf. xadni)
 ro'u      UI4      sexual                                    emotion category/modifier: sexual - sexual abstinence                                                     (cf. cinse)
 ro'a      UI4      social                                    emotion category/modifier: social - antisocial                                                            (cf. jikca)
 re'e      UI4      spiritual                                 emotion category/modifier: religious/spiritual/worship - sacrilege                                        (cf. lijda)
 le'o      UI5      aggressive                                attitudinal modifier: aggressive - passive - defensive                                                    (cf. gunta, bandu)
 ju'o      UI5      certainty                                 attitudinal modifier: certainty - uncertainty - impossibility                                             (cf. birti, cumki)
 fu'i      UI5      easy                                      attitudinal modifier: easy - difficult                                                                    (cf. frili)
 dai       UI5      empathy                                   attitudinal modifier: marks empathetic use of preceding attitudinal; shows another's feelings             (cf. cnijmi)
 ga'i      UI5      hauteur                                   attitudinal modifier/honorific: hauteur - equal rank - meekness; used with one of lower rank              (cf. gapru, cnita)
 zo'o      UI5      humorously                                attitudinal modifier: humorously - dully - seriously                                                      (cf. xajmi, junri)
 be'u      UI5      lack                                      attitudinal modifier: lack/need - presence/satisfaction - satiation                                       (cf. claxu, nitcu, mansa)
 ri'e      UI5      release of emotion                        attitudinal modifier: release of emotion - emotion restraint                                              (cf. cniri'u, cnicru)
 se'i      UI5      self-oriented                             attitudinal modifier: self-oriented - other-oriented                                                      (cf. sevzi, drata)
 se'a      UI5      self-sufficiency                          attitudinal modifier: self-sufficiency - dependency                                                       (cf. sezysei, kantcu)
 vu'e      UI5      virtue                                    attitudinal modifier: virtue - sin                                                                        (cf. vrude, zungi)
 ki'a      UI6      textual confusion                         attitudinal question: confusion about something said                                                      (cf. cfipu, kucli)
 xu        UI6      true-false ?                              discursive: true-false question
 ge'e      UI6      unspecif emotion                          attitudinal: elliptical/unspecified/non-specific emotion; no particular feeling
 bu'o      UI7      start emotion                             attitudinal contour: start emotion - continue emotion - end emotion
 vi        VA       here at                                   location tense distance: here at ... ; at or a very short/tiny distance from ...
 va        VA       there at                                  location tense distance: near to ... ; there at ...; a medium/small distance from ...
 vu        VA       yonder at                                 location tense distance: far from ... ; yonder at ... ; a long distance from ...
 vau       VAU      end simple bridi                          elidable: end of sumti in simple bridi; in compound bridi, separates common trailing sumti
 vei       VEI      left bracket                              left mathematical bracket
 ve'u      VEhA     big space interval                        location tense interval: a large region of space
 ve'a      VEhA     small space interval                      location tense interval: a small/medium region of space
 ve'i      VEhA     tiny space interval                       location tense interval: a tiny region of space
 ve'e      VEhA     whole space interval                      location tense interval: the whole of space
 ve'o      VEhO     right bracket                             right mathematical bracket
 vi'i      VIhA     1-space interval                          dimensionality of space interval tense: 1-space interval; along a line
 vi'a      VIhA     2-space interval                          dimensionality of space interval tense: 2-space interval; throughout an area
 vi'u      VIhA     3-space interval                          dimensionality of space interval tense: 3-space interval; throughout a space
 vi'e      VIhA     4-space interval                          dimensionality of space interval tense: 4-space interval; throughout a spacetime
 vu'o      VUhO     long scope relative                       joins relative clause/phrase to complete complex or logically connected sumti in afterthought
 ge'a      VUhU0    null operator                             mathematical operator: null mathematical expression (mex) operator (used in >2-ary ops)
 fu'u      VUhU0    unspecif operator                         n-ary mathematical operator: elliptical/unspecified mathematical expression (mex) operator
 fe'i      VUhU1    divided by                                n-ary mathematical operator: divided by; division operator; [(((a / b) / c) / ...)]
